houseid,property_type,beds,baths,sqft,lot_size,year_built,zipcode,latitude,longitude,list_price
6669,Single Family Residential,5.0,5.0,2756.0,7200.0,1935.0,77004,29.7298797,-95.3809762,894900
6670,Single Family Residential,4.0,3.5,2434.0,6075.0,1920.0,77007,29.7776501,-95.3959798,1400000
6672,Single Family Residential,4.0,3.5,4060.0,13110.0,1999.0,77041,29.8513326,-95.5909202,625000
6673,Single Family Residential,4.0,5.5,4932.0,15000.0,2022.0,77055,29.8007588,-95.4914225,2599000
6674,Single Family Residential,2.0,1.0,1190.0,5000.0,1925.0,77026,29.7758489,-95.3503097,299000
6676,Single Family Residential,4.0,2.5,2393.0,4400.0,2005.0,77038,29.9067224,-95.4633035,268500
6678,Single Family Residential,3.0,2.0,1834.0,10197.0,1966.0,77062,29.5695501,-95.1242414,291000
6680,Single Family Residential,3.0,2.0,1288.0,8640.0,1950.0,77028,29.8209841,-95.3167242,280000
6686,Single Family Residential,3.0,1.0,1411.0,7470.0,1955.0,77022,29.8379045,-95.3926872,209990
6687,Single Family Residential,2.0,1.0,1200.0,5000.0,1926.0,77009,29.7951662,-95.3877181,550000
6688,Single Family Residential,4.0,3.5,3860.0,6250.0,2022.0,77098,29.732395,-95.4081586,1849000
6689,Single Family Residential,3.0,1.0,1277.0,7800.0,1955.0,77401,29.7134634,-95.4676853,389000
6691,Single Family Residential,3.0,2.0,1594.0,21780.0,1962.0,77053,29.6036275,-95.4583297,389000
6694,Single Family Residential,5.0,4.5,6340.0,14383.0,2014.0,77025,29.6930649,-95.4343386,1825000
6695,Single Family Residential,4.0,2.0,1260.0,6250.0,1935.0,77023,29.727264,-95.3269367,290000
6696,Single Family Residential,4.0,3.5,2312.0,2062.0,2022.0,77007,29.7807387,-95.4307573,545500
6697,Single Family Residential,3.0,2.0,1366.0,4408.0,2006.0,77047,29.6173665,-95.4087102,237000
6698,Single Family Residential,3.0,2.5,2936.0,5000.0,2000.0,77007,29.7649088,-95.4199106,1288000
6699,Single Family Residential,3.0,3.5,2555.0,1764.0,2004.0,77007,29.7759909,-95.4113282,550000
6700,Single Family Residential,3.0,2.5,2904.0,3750.0,1999.0,77007,29.7655517,-95.4195035,899900
6702,Single Family Residential,3.0,2.0,1510.0,10850.0,1965.0,77013,29.7810667,-95.2423096,279000
6703,Single Family Residential,3.0,2.0,2450.0,11160.0,1959.0,77096,29.6641688,-95.4825122,479000
6705,Single Family Residential,3.0,2.0,1704.0,7548.0,1956.0,77029,29.7563341,-95.2746295,224500
6707,Single Family Residential,3.0,3.5,3200.0,2772.0,2022.0,77006,29.7520984,-95.3899674,999000
6708,Single Family Residential,3.0,2.0,1440.0,4000.0,2012.0,77067,29.9607515,-95.438401,209900
6711,Single Family Residential,5.0,5.5,7214.0,8621.0,2022.0,77025,29.6984896,-95.4296728,2490000
6717,Single Family Residential,3.0,2.5,1568.0,2293.0,2022.0,77091,29.851238,-95.438581,364990
6718,Single Family Residential,3.0,2.5,1523.0,2202.0,2022.0,77091,29.851238,-95.438581,364990
6719,Single Family Residential,3.0,2.5,1523.0,1860.0,2022.0,77091,29.8608586,-95.5064949,359990
6722,Single Family Residential,4.0,3.5,3155.0,1803.0,2015.0,77018,29.8218193,-95.4205542,900000
6728,Single Family Residential,3.0,3.5,2941.0,2651.0,2019.0,77043,29.8015138,-95.5688862,485000
6729,Single Family Residential,2.0,1.0,1248.0,30056.0,1940.0,77047,29.6075603,-95.4188488,274900
6730,Single Family Residential,4.0,3.5,3052.0,1721.0,2017.0,77008,29.8015484,-95.4023853,995000
6731,Single Family Residential,4.0,4.5,3822.0,7026.0,2022.0,77018,29.8304576,-95.4364465,1545000
6733,Single Family Residential,3.0,2.5,1487.0,,2022.0,77091,29.8471239,-95.417241,354990
6735,Single Family Residential,4.0,3.5,3078.0,9775.0,1976.0,77069,29.9875522,-95.5186942,350000
6737,Single Family Residential,3.0,2.5,1535.0,1531.0,2022.0,77091,29.8471239,-95.417241,344990
6738,Single Family Residential,3.0,2.5,1535.0,2167.0,2022.0,77091,29.8471239,-95.417241,344990
6740,Single Family Residential,3.0,1.5,2500.0,15750.0,1962.0,77015,29.7736962,-95.177455,629750
6751,Single Family Residential,3.0,1.0,1427.0,6150.0,1951.0,77021,29.6941551,-95.35951,179000
6752,Single Family Residential,5.0,3.0,4338.0,11928.0,2003.0,77069,29.9983289,-95.5263391,463000
6753,Single Family Residential,2.0,1.0,1024.0,8800.0,1910.0,77008,29.791373,-95.4025807,675000
6754,Single Family Residential,4.0,4.0,2636.0,12120.0,1972.0,77062,29.5722854,-95.1198031,328000
6755,Single Family Residential,4.0,2.0,1780.0,7155.0,2022.0,77088,29.8744459,-95.4338986,323000
6759,Single Family Residential,3.0,4.0,2610.0,3250.0,2023.0,77004,29.7266477,-95.3756529,599900
6762,Single Family Residential,2.0,2.0,1248.0,6900.0,1980.0,77041,29.8896927,-95.6180946,218000
6766,Single Family Residential,3.0,1.0,1332.0,5974.0,1955.0,77033,29.6813527,-95.3409921,169500
6769,Single Family Residential,3.0,2.0,1693.0,7215.0,1962.0,77075,29.616934,-95.2812397,237000
6770,Single Family Residential,4.0,4.0,5551.0,30340.0,1993.0,77063,29.7579565,-95.5013699,1695000
6771,Single Family Residential,4.0,4.5,3164.0,3808.0,2022.0,77055,29.7877438,-95.4638154,1025000
6772,Single Family Residential,4.0,2.5,2731.0,8323.0,2006.0,77396,29.9384532,-95.2540593,320000
6773,Single Family Residential,3.0,2.0,1594.0,7270.0,1967.0,77089,29.590837,-95.2228621,232000
6777,Single Family Residential,4.0,3.5,2535.0,,2022.0,77018,29.8231137,-95.4157336,625000
6779,Single Family Residential,3.0,1.0,918.0,4323.0,1951.0,77547,29.7365193,-95.252282,195000
6780,Single Family Residential,3.0,2.0,1402.0,6800.0,1984.0,77095,29.881909,-95.6548534,229900
6785,Single Family Residential,3.0,2.5,1650.0,,,77080,29.827636,-95.541277,365640
6786,Single Family Residential,3.0,2.5,1771.0,,,77080,29.827636,-95.541277,379305
6787,Single Family Residential,3.0,2.5,1771.0,,,77080,29.827636,-95.541277,365565
6788,Single Family Residential,5.0,8.0,10185.0,64558.0,1962.0,77056,29.7661768,-95.464143,6200000
6789,Single Family Residential,4.0,4.0,3511.0,5000.0,2023.0,77005,29.7175433,-95.4205943,1880000
6791,Single Family Residential,4.0,3.5,3985.0,5000.0,2022.0,77006,29.7515211,-95.3941801,1574900
6792,Single Family Residential,4.0,2.0,1552.0,8625.0,1940.0,77093,29.820825,-95.3497784,294990
6797,Single Family Residential,2.0,1.0,1287.0,5000.0,1945.0,77005,29.723336,-95.4470077,749998
6799,Single Family Residential,3.0,2.5,2576.0,3275.0,2022.0,77008,29.8096872,-95.4093269,669900
6800,Single Family Residential,3.0,2.5,2543.0,3275.0,2022.0,77008,29.8091845,-95.4093769,674900
6801,Single Family Residential,3.0,2.5,1796.0,5116.0,2003.0,77346,29.9831186,-95.1666067,258000
6803,Single Family Residential,3.0,3.5,2558.0,,2022.0,77018,29.8218352,-95.416784,655000
6804,Single Family Residential,3.0,2.5,2861.0,6086.0,2008.0,77082,29.7211644,-95.572599,635000
6805,Single Family Residential,4.0,6.0,9430.0,59590.0,2006.0,77346,30.0261518,-95.1572578,1990000
6806,Single Family Residential,2.0,2.0,2042.0,92347.0,1960.0,77067,29.9631438,-95.4630783,950000
6807,Single Family Residential,6.0,5.5,8800.0,20000.0,1984.0,77005,29.7096889,-95.4271317,3998800
6808,Single Family Residential,3.0,2.5,1650.0,,2022.0,77080,29.827636,-95.541277,351980
6810,Single Family Residential,3.0,2.0,1683.0,7797.0,1958.0,77035,29.6604362,-95.4495507,350000
6812,Single Family Residential,3.0,2.0,1540.0,6825.0,1983.0,77041,29.8402404,-95.548525,269900
6816,Single Family Residential,4.0,3.5,3567.0,21582.0,1960.0,77024,29.7662961,-95.5631636,1199996
6817,Single Family Residential,3.0,3.5,3603.0,4573.0,1984.0,77074,29.6774497,-95.5132224,395000
6819,Single Family Residential,3.0,2.5,1465.0,2303.0,2022.0,77076,29.858574,-95.38872,264900
6821,Single Family Residential,3.0,6.5,4038.0,38295.0,1940.0,77006,29.7270448,-95.397778,4500000
6822,Single Family Residential,4.0,2.5,2000.0,3578.0,2022.0,77091,29.8515721,-95.4239794,389000
6824,Single Family Residential,5.0,5.0,3009.0,5000.0,,77009,29.7955757,-95.3743055,1000000
6825,Single Family Residential,4.0,1.0,1559.0,6150.0,1940.0,77021,29.7001621,-95.3580419,229999
6826,Single Family Residential,4.0,2.0,1769.0,5800.0,1948.0,77012,29.7111135,-95.2840156,269999
6828,Single Family Residential,5.0,4.5,9260.0,173369.0,2011.0,77042,29.7423556,-95.5469219,5500000
6830,Single Family Residential,5.0,3.5,4159.0,7200.0,2022.0,77018,29.8344443,-95.4463731,1250000
6832,Single Family Residential,4.0,4.5,4960.0,5000.0,2018.0,77007,29.7641316,-95.4125991,2250000
6833,Single Family Residential,7.0,7.0,9374.0,79388.0,1997.0,77339,30.0291247,-95.2238604,2999050
6834,Single Family Residential,3.0,2.5,1626.0,2500.0,2022.0,77029,29.7595636,-95.2534185,249955
6835,Single Family Residential,3.0,2.5,1626.0,2500.0,2022.0,77029,29.7595635,-95.2534239,249955
6836,Single Family Residential,3.0,2.5,1626.0,2500.0,2022.0,77029,29.7595634,-95.2534293,249955
6837,Single Family Residential,3.0,2.5,1626.0,2500.0,2022.0,77029,29.7595633,-95.2534347,249955
6838,Single Family Residential,3.0,2.5,1626.0,2500.0,2022.0,77029,29.7595629,-95.2534562,249955
6840,Single Family Residential,3.0,2.5,1623.0,1771.0,2022.0,77009,29.7869665,-95.3553592,342900
6842,Single Family Residential,4.0,2.5,2479.0,5882.0,2003.0,77066,29.9512995,-95.4961956,269900
6843,Single Family Residential,3.0,1.0,1132.0,6600.0,1952.0,77021,29.6910963,-95.345569,185000
6844,Single Family Residential,3.0,2.0,1396.0,5000.0,1938.0,77023,29.7333703,-95.3259767,319900
6845,Single Family Residential,3.0,2.0,2087.0,10927.0,1965.0,77074,29.6798989,-95.5340671,268000
6850,Single Family Residential,4.0,2.0,3300.0,11900.0,1963.0,77096,29.6752266,-95.4813652,459900
6851,Single Family Residential,3.0,2.5,1594.0,,2022.0,77051,29.657532,-95.377075,320000
6852,Single Family Residential,4.0,2.5,2464.0,8400.0,1986.0,77062,29.5745894,-95.1415606,297000
6853,Single Family Residential,6.0,7.0,9646.0,14076.0,2016.0,77056,29.7650356,-95.4688525,5375000
6858,Single Family Residential,7.0,11.5,21032.0,161172.0,2017.0,77042,29.7389186,-95.5452788,11950000
6859,Single Family Residential,3.0,2.5,1993.0,3000.0,2022.0,77091,29.8578811,-95.4265176,270000
6860,Single Family Residential,3.0,2.5,1946.0,5250.0,2012.0,77073,30.0194988,-95.4159426,229900
6861,Single Family Residential,3.0,2.5,1878.0,5694.0,2012.0,77073,30.0127414,-95.4072291,234900
6864,Single Family Residential,4.0,2.5,2420.0,5741.0,2000.0,77053,29.588161,-95.4780064,310000
6867,Single Family Residential,6.0,8.5,14288.0,77293.0,1999.0,77024,29.7539664,-95.5052588,5999000
6869,Single Family Residential,4.0,2.5,2745.0,9104.0,1998.0,77429,29.9862471,-95.6997342,382000
6872,Single Family Residential,4.0,3.0,2518.0,,2022.0,77080,29.827392,-95.541281,484220
6873,Single Family Residential,3.0,1.0,888.0,6983.0,1950.0,77088,29.8796536,-95.4280096,159999
6874,Single Family Residential,3.0,2.5,2021.0,,,77080,29.827392,-95.541281,452555
6876,Single Family Residential,3.0,2.5,2021.0,,,77080,29.827392,-95.541281,461110
6877,Single Family Residential,3.0,2.5,2021.0,,,77080,29.827392,-95.541281,443850
6878,Single Family Residential,3.0,2.5,2021.0,,2022.0,77080,29.827392,-95.541281,447060
6879,Single Family Residential,3.0,2.0,1562.0,7015.0,1980.0,77082,29.7246223,-95.6609365,240000
6886,Single Family Residential,3.0,1.5,1094.0,6900.0,1958.0,77034,29.6394649,-95.2355384,240000
6887,Single Family Residential,5.0,4.5,5527.0,14393.0,2008.0,77056,29.7656988,-95.4751802,2349000
6888,Single Family Residential,5.0,3.0,3128.0,6500.0,1960.0,77011,29.7442002,-95.3174595,499999
6892,Single Family Residential,5.0,5.5,5658.0,6684.0,2022.0,77055,29.7884652,-95.4638154,1700000
6893,Single Family Residential,3.0,2.5,2526.0,,2022.0,77068,29.999706,-95.501193,349995
6896,Single Family Residential,7.0,13.5,37132.0,317117.0,2005.0,77069,29.9897603,-95.5385157,8500000
6899,Single Family Residential,4.0,2.5,1940.0,3350.0,2022.0,77073,30.013865,-95.414836,276990
6901,Single Family Residential,5.0,5.5,5129.0,8228.0,2022.0,77098,29.7298246,-95.4025041,2599000
6904,Single Family Residential,5.0,4.0,1776.0,5000.0,1932.0,77026,29.7905654,-95.320809,215000
6905,Single Family Residential,2.0,2.5,1495.0,,2022.0,77080,29.827636,-95.541277,344590
6907,Single Family Residential,8.0,10.5,16818.0,195758.0,2018.0,77024,29.7714414,-95.4704292,17850000
6908,Single Family Residential,4.0,3.5,4444.0,5600.0,2022.0,77019,29.7438189,-95.4095278,1699999
6910,Single Family Residential,3.0,2.0,1496.0,5040.0,2012.0,77338,30.0294306,-95.3799891,219900
6911,Single Family Residential,3.0,2.5,2426.0,3305.0,2022.0,77018,29.8198561,-95.4300616,539900
6912,Single Family Residential,4.0,5.5,11076.0,69522.0,2006.0,77024,29.7756364,-95.4709412,12299000
6914,Single Family Residential,3.0,3.5,1806.0,1741.0,2022.0,77018,29.8348641,-95.4147162,402900
6916,Single Family Residential,2.0,1.0,1075.0,9375.0,1997.0,77018,29.8170802,-95.3943028,399900
6917,Single Family Residential,4.0,2.5,1504.0,3850.0,2013.0,77014,29.9993465,-95.4657196,214900
6918,Single Family Residential,3.0,3.0,4044.0,21036.0,2000.0,77025,29.6994154,-95.4290998,1740000
6919,Single Family Residential,3.0,2.5,1485.0,4025.0,2021.0,77034,29.628533,-95.21224,284990
6922,Single Family Residential,3.0,1.0,1216.0,7260.0,1955.0,77016,29.8624404,-95.3002698,176999
6923,Single Family Residential,2.0,1.0,896.0,5000.0,1950.0,77023,29.7093271,-95.3241996,130000
6924,Single Family Residential,3.0,1.0,1315.0,22391.0,1940.0,77023,29.734349,-95.3156295,799900
6927,Single Family Residential,3.0,2.5,1762.0,6900.0,1977.0,77338,30.0150169,-95.320278,224000
6931,Single Family Residential,4.0,4.0,4585.0,13650.0,1996.0,77056,29.7514098,-95.4653918,1650000
6932,Single Family Residential,3.0,2.0,1006.0,5000.0,1950.0,77020,29.7829558,-95.3002655,199000
6936,Single Family Residential,2.0,2.5,3044.0,5000.0,1930.0,77006,29.7473052,-95.3808274,729000
6939,Single Family Residential,3.0,2.5,1680.0,,2022.0,77076,29.860086,-95.394019,281900
6942,Single Family Residential,2.0,1.0,1480.0,8970.0,1949.0,77021,29.7011211,-95.3833423,338000
6944,Single Family Residential,3.0,1.0,1080.0,5000.0,1938.0,77009,29.7967759,-95.3515151,240000
6945,Single Family Residential,4.0,2.5,2371.0,6600.0,2007.0,77090,29.9904963,-95.4434871,269900
6946,Single Family Residential,5.0,4.5,4077.0,8460.0,2022.0,77018,29.8272933,-95.4245777,1599000
6952,Single Family Residential,3.0,5.0,4398.0,6250.0,2017.0,77098,29.7323375,-95.4080177,1899000
6953,Single Family Residential,4.0,3.0,3449.0,8527.0,2022.0,77025,29.6923249,-95.4416253,1225000
6954,Single Family Residential,5.0,2.0,1576.0,6250.0,1946.0,77017,29.6944836,-95.284628,225000
6956,Single Family Residential,4.0,2.5,2143.0,12408.0,1980.0,77345,30.0679672,-95.1855128,246000
6958,Single Family Residential,4.0,3.0,1816.0,328007.0,1960.0,77014,29.993436,-95.478911,1800000
6959,Single Family Residential,3.0,2.5,3884.0,12569.0,1973.0,77079,29.7624366,-95.5900584,850000
6961,Single Family Residential,5.0,3.5,3096.0,7715.0,1999.0,77073,30.0173759,-95.3876783,275000
6963,Single Family Residential,3.0,2.5,2559.0,3498.0,2004.0,77070,29.9477496,-95.5658915,269000
6966,Single Family Residential,4.0,1.0,1205.0,5770.0,1958.0,77051,29.6492636,-95.3734469,100000
6967,Single Family Residential,3.0,2.0,1616.0,12070.0,1965.0,77336,30.0234022,-95.1045138,164131
6971,Single Family Residential,3.0,2.0,1701.0,8637.0,2021.0,77028,29.8270289,-95.2779204,249999
6972,Single Family Residential,3.0,2.0,1701.0,7148.0,1965.0,77092,29.844263,-95.4765728,303000
6977,Single Family Residential,3.0,2.0,1243.0,6800.0,2014.0,77026,29.7799612,-95.3436606,325000
6982,Single Family Residential,4.0,2.5,2322.0,11030.0,1981.0,77073,30.0108224,-95.3826062,350000
6984,Single Family Residential,3.0,2.5,1842.0,2500.0,2022.0,77021,29.687527,-95.350362,360000
6985,Single Family Residential,3.0,2.5,1595.0,2500.0,2021.0,77021,29.6879648,-95.3500796,340000
6987,Single Family Residential,3.0,3.0,1669.0,8400.0,1955.0,77028,29.8181344,-95.2969265,225000
6988,Single Family Residential,3.0,2.5,2088.0,2500.0,2021.0,77012,29.713476,-95.275156,335000
6992,Single Family Residential,4.0,3.5,3056.0,10500.0,1999.0,77015,29.7822883,-95.1773832,345000
6993,Single Family Residential,3.0,2.5,1568.0,,2022.0,77076,29.860086,-95.394019,269900
6994,Single Family Residential,3.0,2.5,1568.0,,2022.0,77076,29.860086,-95.394019,274900
6998,Single Family Residential,4.0,3.0,1776.0,6480.0,1945.0,77011,29.7461089,-95.3238712,425000
6999,Single Family Residential,3.0,3.5,2839.0,2448.0,2022.0,77024,29.765409,-95.553105,1410000
7203,Multi-Family (2-4 Unit),0.0,2.0,1335.0,7150.0,1966.0,77022,29.8409615,-95.4000702,229000
7274,Multi-Family (2-4 Unit),0.0,1.0,2007.0,7500.0,1930.0,77007,29.7823375,-95.3979331,849999
7341,Multi-Family (2-4 Unit),0.0,2.0,1114.0,2250.0,1930.0,77004,29.7306989,-95.364362,315000
7344,Multi-Family (2-4 Unit),0.0,2.0,1664.0,252648.0,2015.0,77336,30.0645786,-95.1004848,575000
7421,Condo/Co-op,2.0,2.0,1025.0,398376.0,1972.0,77091,29.8477011,-95.4746273,43000
7494,Condo/Co-op,2.0,2.0,1094.0,306440.0,1982.0,77036,29.7136771,-95.5144613,127000
7502,Condo/Co-op,3.0,3.5,3067.0,,2023.0,77056,29.7503996,-95.4762758,3845000
7503,Condo/Co-op,1.0,1.5,1170.0,,2004.0,77002,29.7526195,-95.3765748,338000
7507,Condo/Co-op,1.0,1.0,702.0,104553.0,1984.0,77035,29.6421308,-95.5036122,50000
7510,Condo/Co-op,1.0,1.0,756.0,582436.0,1981.0,77598,29.5573126,-95.1450292,105000
7511,Condo/Co-op,2.0,2.0,1873.0,,2017.0,77027,29.744805,-95.4546288,999000
7512,Condo/Co-op,2.0,1.0,917.0,142188.0,1979.0,77036,29.715442,-95.5151972,89500
7513,Condo/Co-op,2.0,1.5,1052.0,372523.0,1964.0,77024,29.780386,-95.4852978,139500
7514,Condo/Co-op,1.0,1.5,954.0,,2022.0,77009,29.7956357,-95.3658731,299999
7517,Condo/Co-op,2.0,2.0,995.0,440793.0,1974.0,77092,29.8517286,-95.4823893,58000
7518,Condo/Co-op,1.0,1.0,810.0,334827.0,1971.0,77035,29.6552276,-95.4810171,110000
7519,Condo/Co-op,2.0,2.0,936.0,101187.0,1985.0,77031,29.663237,-95.529201,99998
7524,Condo/Co-op,2.0,2.5,1331.0,477880.0,1979.0,77069,29.9919236,-95.5115831,166000
7525,Condo/Co-op,3.0,3.0,3494.0,,1981.0,77057,29.7545638,-95.4789788,539000
7527,Condo/Co-op,2.0,2.0,1206.0,,2006.0,77002,29.7534513,-95.3760841,299000
7528,Condo/Co-op,1.0,1.0,1328.0,,2003.0,77019,29.7602147,-95.40099,399999
7529,Condo/Co-op,1.0,1.5,964.0,176099.0,1980.0,77054,29.688708,-95.391986,130000
7531,Condo/Co-op,2.0,2.0,1287.0,139327.0,1960.0,77025,29.702838,-95.4192205,125000
7532,Condo/Co-op,2.0,2.0,1294.0,85139.0,1978.0,77057,29.7458289,-95.4824643,205000
7535,Condo/Co-op,2.0,2.0,1158.0,207599.0,1968.0,77063,29.748579,-95.504997,164900
7536,Condo/Co-op,3.0,3.5,2948.0,,2020.0,77098,29.7394706,-95.4203952,1995000
7541,Condo/Co-op,2.0,2.0,1835.0,,2008.0,77098,29.7411049,-95.4178982,1395000
7543,Condo/Co-op,1.0,1.0,873.0,127472.0,1964.0,77025,29.7035364,-95.4198922,102000
7546,Condo/Co-op,3.0,3.0,2155.0,,2003.0,77056,29.7324238,-95.4678696,649900
7550,Condo/Co-op,2.0,2.0,1100.0,,2018.0,77002,29.7533858,-95.3637223,499000
7552,Condo/Co-op,2.0,2.5,1996.0,,2018.0,77027,29.7462294,-95.4543505,999900
7553,Condo/Co-op,2.0,2.0,2661.0,44726.0,1965.0,77056,29.7624785,-95.4652486,449900
7555,Condo/Co-op,2.0,2.5,2701.0,,1980.0,77046,29.7317549,-95.4369581,849000
7556,Condo/Co-op,2.0,2.5,1220.0,159369.0,1978.0,77060,29.9495845,-95.3985771,105000
7557,Condo/Co-op,1.0,1.0,744.0,272208.0,1978.0,77036,29.6707392,-95.5557998,57000
7558,Condo/Co-op,1.0,1.0,664.0,43266.0,1969.0,77057,29.7279319,-95.498256,79000
7559,Condo/Co-op,1.0,1.0,726.0,327577.0,1995.0,77054,29.6927609,-95.4097451,155000
7560,Condo/Co-op,2.0,2.0,1661.0,,1963.0,77098,29.7418103,-95.420506,725000
7561,Condo/Co-op,2.0,2.0,1074.0,,1978.0,77057,29.7437784,-95.4820306,199500
7563,Condo/Co-op,1.0,1.0,968.0,,1982.0,77010,29.754038,-95.3628339,489900
7565,Condo/Co-op,1.0,1.0,776.0,111612.0,1985.0,77056,29.729101,-95.466053,149900
7567,Condo/Co-op,3.0,3.5,3425.0,,2020.0,77098,29.7394706,-95.4203952,2445000
7568,Condo/Co-op,2.0,1.5,1088.0,570931.0,2014.0,77057,29.7425844,-95.4977784,265000
7569,Condo/Co-op,1.0,1.0,729.0,198010.0,1981.0,77035,29.6408018,-95.5038507,49999
